Date,GC=F,^GSPC
2013-05-15,1396.5,1658.780029296875
2013-05-16,1387.0999755859375,1650.469970703125
2013-05-17,1364.9000244140625,1667.469970703125
2013-05-20,1384.300048828125,1666.2900390625
2013-05-21,1377.800048828125,1669.1600341796875
2013-05-22,1367.5999755859375,1655.3499755859375
2013-05-23,1392.0,1650.510009765625
2013-05-24,1386.800048828125,1649.5999755859375
2013-05-28,1379.0999755859375,1660.06005859375
2013-05-29,1391.300048828125,1648.3599853515625
2013-05-30,1411.5,1654.4100341796875
2013-05-31,1392.5999755859375,1630.739990234375
2013-06-03,1411.699951171875,1640.4200439453125
2013-06-04,1397.0999755859375,1631.3800048828125
2013-06-05,1398.4000244140625,1608.9000244140625
2013-06-06,1415.699951171875,1622.56005859375
2013-06-07,1383.0,1643.3800048828125
2013-06-10,1386.199951171875,1642.81005859375
2013-06-11,1377.0,1626.1300048828125
2013-06-12,1391.800048828125,1612.52001953125
2013-06-13,1377.5999755859375,1636.3599853515625
2013-06-14,1387.300048828125,1626.72998046875
2013-06-17,1382.800048828125,1639.0400390625
2013-06-18,1366.5999755859375,1651.81005859375
2013-06-19,1373.5999755859375,1628.9300537109375
2013-06-20,1285.9000244140625,1588.18994140625
2013-06-21,1291.5999755859375,1592.4300537109375
2013-06-24,1276.800048828125,1573.0899658203125
2013-06-25,1274.800048828125,1588.030029296875
2013-06-26,1229.5999755859375,1603.260009765625
2013-06-27,1211.4000244140625,1613.199951171875
2013-06-28,1223.800048828125,1606.280029296875
2013-07-01,1255.9000244140625,1614.9599609375
2013-07-02,1243.5999755859375,1614.0799560546875
2013-07-03,1252.0999755859375,1615.4100341796875
2013-07-05,1212.9000244140625,1631.8900146484375
2013-07-08,1234.9000244140625,1640.4599609375
2013-07-09,1245.9000244140625,1652.3199462890625
2013-07-10,1247.4000244140625,1652.6199951171875
2013-07-11,1280.0999755859375,1675.02001953125
2013-07-12,1277.800048828125,1680.18994140625
2013-07-15,1283.800048828125,1682.5
2013-07-16,1290.800048828125,1676.260009765625
2013-07-17,1277.9000244140625,1680.9100341796875
2013-07-18,1284.5999755859375,1689.3699951171875
2013-07-19,1293.300048828125,1692.0899658203125
2013-07-22,1336.4000244140625,1695.530029296875
2013-07-23,1335.0999755859375,1692.3900146484375
2013-07-24,1319.699951171875,1685.93994140625
2013-07-25,1329.0,1690.25
2013-07-26,1321.699951171875,1691.6500244140625
2013-07-29,1328.4000244140625,1685.3299560546875
2013-07-30,1324.0,1685.9599609375
2013-07-31,1312.4000244140625,1685.72998046875
2013-08-01,1311.0,1706.8699951171875
2013-08-02,1310.5999755859375,1709.6700439453125
2013-08-05,1302.5999755859375,1707.1400146484375
2013-08-06,1283.199951171875,1697.3699951171875
2013-08-07,1286.0999755859375,1690.9100341796875
2013-08-08,1310.699951171875,1697.47998046875
2013-08-09,1312.9000244140625,1691.4200439453125
2013-08-12,1334.699951171875,1689.469970703125
2013-08-13,1321.199951171875,1694.1600341796875
2013-08-14,1334.0,1685.3900146484375
2013-08-15,1361.5999755859375,1661.3199462890625
2013-08-16,1371.699951171875,1655.8299560546875
2013-08-19,1366.199951171875,1646.06005859375
2013-08-20,1373.0999755859375,1652.3499755859375
2013-08-21,1370.5999755859375,1642.800048828125
2013-08-22,1371.199951171875,1656.9599609375
2013-08-23,1395.699951171875,1663.5
2013-08-26,1393.0,1656.780029296875
2013-08-27,1420.5999755859375,1630.47998046875
2013-08-28,1419.0,1634.9599609375
2013-08-29,1412.9000244140625,1638.1700439453125
2013-08-30,1396.0999755859375,1632.969970703125
2013-09-03,1412.0,1639.77001953125
2013-09-04,1389.9000244140625,1653.0799560546875
2013-09-05,1373.0999755859375,1655.0799560546875
2013-09-06,1386.699951171875,1655.1700439453125
2013-09-09,1386.800048828125,1671.7099609375
2013-09-10,1364.0999755859375,1683.989990234375
2013-09-11,1363.9000244140625,1689.1300048828125
2013-09-12,1330.4000244140625,1683.4200439453125
2013-09-13,1308.4000244140625,1687.989990234375
2013-09-16,1317.9000244140625,1697.5999755859375
2013-09-17,1309.5,1704.760009765625
2013-09-18,1307.800048828125,1725.52001953125
2013-09-19,1369.4000244140625,1722.3399658203125
2013-09-20,1332.5,1709.9100341796875
2013-09-23,1326.9000244140625,1701.8399658203125
2013-09-24,1316.0,1697.4200439453125
2013-09-25,1335.9000244140625,1692.77001953125
2013-09-26,1323.5999755859375,1698.6700439453125
2013-09-27,1338.4000244140625,1691.75
2013-09-30,1326.5,1681.550048828125
2013-10-01,1286.0,1695.0
2013-10-02,1320.5999755859375,1693.8699951171875
2013-10-03,1317.4000244140625,1678.6600341796875
2013-10-04,1309.699951171875,1690.5
2013-10-07,1324.800048828125,1676.1199951171875
2013-10-08,1324.199951171875,1655.449951171875
2013-10-09,1306.9000244140625,1656.4000244140625
2013-10-10,1296.5999755859375,1692.56005859375
2013-10-11,1268.0,1703.199951171875
2013-10-14,1276.4000244140625,1710.1400146484375
2013-10-15,1273.0,1698.06005859375
2013-10-16,1282.0,1721.5400390625
2013-10-17,1322.699951171875,1733.1500244140625
2013-10-18,1314.4000244140625,1744.5
2013-10-21,1315.699951171875,1744.6600341796875
2013-10-22,1342.5,1754.6700439453125
2013-10-23,1333.9000244140625,1746.3800048828125
2013-10-24,1350.199951171875,1752.0699462890625
2013-10-25,1352.4000244140625,1759.77001953125
2013-10-28,1352.0,1762.1099853515625
2013-10-29,1345.199951171875,1771.949951171875
2013-10-30,1349.0,1763.31005859375
2013-10-31,1323.5999755859375,1756.5400390625
2013-11-01,1313.0999755859375,1761.6400146484375
2013-11-04,1314.5999755859375,1767.9300537109375
2013-11-05,1308.0,1762.969970703125
2013-11-06,1317.699951171875,1770.489990234375
2013-11-07,1308.4000244140625,1747.1500244140625
2013-11-08,1284.5,1770.6099853515625
2013-11-11,1281.0,1771.8900146484375
2013-11-12,1271.0999755859375,1767.68994140625
2013-11-13,1268.300048828125,1782.0
2013-11-14,1286.199951171875,1790.6199951171875
2013-11-15,1287.300048828125,1798.1800537109375
2013-11-18,1272.199951171875,1791.530029296875
2013-11-19,1273.4000244140625,1787.8699951171875
2013-11-20,1257.9000244140625,1781.3699951171875
2013-11-21,1243.5,1795.8499755859375
2013-11-22,1244.0,1804.760009765625
2013-11-25,1241.0999755859375,1802.47998046875
2013-11-26,1241.4000244140625,1802.75
2013-11-27,1237.800048828125,1807.22998046875
2013-11-29,1250.5999755859375,1805.81005859375
2013-12-02,1222.300048828125,1800.9000244140625
2013-12-03,1221.699951171875,1795.1500244140625
2013-12-04,1248.199951171875,1792.81005859375
2013-12-05,1233.199951171875,1785.030029296875
2013-12-06,1230.300048828125,1805.0899658203125
2013-12-09,1235.300048828125,1808.3699951171875
2013-12-10,1262.4000244140625,1802.6199951171875
2013-12-11,1258.5,1782.219970703125
2013-12-12,1226.0,1775.5
2013-12-13,1235.699951171875,1775.3199462890625
2013-12-16,1245.5,1786.5400390625
2013-12-17,1231.199951171875,1781.0
2013-12-18,1236.0999755859375,1810.6500244140625
2013-12-19,1195.0,1809.5999755859375
2013-12-20,1205.0999755859375,1818.3199462890625
2013-12-23,1198.4000244140625,1827.989990234375
2013-12-24,1205.0999755859375,1833.3199462890625
2013-12-26,1214.0999755859375,1842.02001953125
2013-12-27,1216.0999755859375,1841.4000244140625
2013-12-30,1203.0999755859375,1841.0699462890625
2013-12-31,1201.9000244140625,1848.3599853515625
2014-01-02,1225.0,1831.97998046875
2014-01-03,1238.4000244140625,1831.3699951171875
2014-01-06,1237.800048828125,1826.77001953125
2014-01-07,1229.4000244140625,1837.8800048828125
2014-01-08,1225.300048828125,1837.489990234375
2014-01-09,1229.300048828125,1838.1300048828125
2014-01-10,1246.699951171875,1842.3699951171875
2014-01-13,1250.9000244140625,1819.199951171875
2014-01-14,1245.199951171875,1838.8800048828125
2014-01-15,1238.0999755859375,1848.3800048828125
2014-01-16,1240.0,1845.8900146484375
2014-01-17,1251.699951171875,1838.699951171875
2014-01-21,1242.300048828125,1843.800048828125
2014-01-22,1239.0,1844.8599853515625
2014-01-23,1262.5999755859375,1828.4599609375
2014-01-24,1264.5,1790.2900390625
2014-01-27,1263.5999755859375,1781.56005859375
2014-01-28,1251.0,1792.5
2014-01-29,1262.199951171875,1774.199951171875
2014-01-30,1242.199951171875,1794.18994140625
2014-01-31,1240.0999755859375,1782.5899658203125
2014-02-03,1260.4000244140625,1741.8900146484375
2014-02-04,1251.699951171875,1755.199951171875
2014-02-05,1257.300048828125,1751.6400146484375
2014-02-06,1257.5999755859375,1773.4300537109375
2014-02-07,1263.300048828125,1797.02001953125
2014-02-10,1274.800048828125,1799.8399658203125
2014-02-11,1290.0999755859375,1819.75
2014-02-12,1295.300048828125,1819.260009765625
2014-02-13,1300.4000244140625,1829.8299560546875
2014-02-14,1319.0,1838.6300048828125
2014-02-18,1324.699951171875,1840.760009765625
2014-02-19,1320.5999755859375,1828.75
2014-02-20,1317.0999755859375,1839.780029296875
2014-02-21,1323.9000244140625,1836.25
2014-02-24,1338.300048828125,1847.6099853515625
2014-02-25,1343.0,1845.1199951171875
2014-02-26,1328.199951171875,1845.1600341796875
2014-02-27,1331.5999755859375,1854.2900390625
2014-02-28,1321.4000244140625,1859.449951171875
2014-03-03,1350.0999755859375,1845.72998046875
2014-03-04,1337.800048828125,1873.9100341796875
2014-03-05,1340.199951171875,1873.81005859375
2014-03-06,1351.699951171875,1877.030029296875
2014-03-07,1338.0999755859375,1878.0400390625
2014-03-10,1341.4000244140625,1877.1700439453125
2014-03-11,1346.5,1867.6300048828125
2014-03-12,1370.300048828125,1868.199951171875
2014-03-13,1372.199951171875,1846.3399658203125
2014-03-14,1379.0,1841.1300048828125
2014-03-17,1372.9000244140625,1858.8299560546875
2014-03-18,1359.0,1872.25
2014-03-19,1341.4000244140625,1860.77001953125
2014-03-20,1330.5,1872.010009765625
2014-03-21,1336.0,1866.52001953125
2014-03-24,1311.199951171875,1857.43994140625
2014-03-25,1311.4000244140625,1865.6199951171875
2014-03-26,1303.4000244140625,1852.56005859375
2014-03-27,1294.699951171875,1849.0400390625
2014-03-28,1293.800048828125,1857.6199951171875
2014-03-31,1283.4000244140625,1872.3399658203125
2014-04-01,1279.5999755859375,1885.52001953125
2014-04-02,1290.5,1890.9000244140625
2014-04-03,1284.4000244140625,1888.77001953125
2014-04-04,1303.199951171875,1865.0899658203125
2014-04-07,1298.0,1845.0400390625
2014-04-08,1308.699951171875,1851.9599609375
2014-04-09,1305.5,1872.1800537109375
2014-04-10,1320.0999755859375,1833.0799560546875
2014-04-11,1318.699951171875,1815.68994140625
2014-04-14,1327.199951171875,1830.6099853515625
2014-04-15,1300.0,1842.97998046875
2014-04-16,1303.0999755859375,1862.31005859375
2014-04-17,1293.4000244140625,1864.8499755859375
2014-04-21,1288.0,1871.8900146484375
2014-04-22,1280.5999755859375,1879.550048828125
2014-04-23,1284.199951171875,1875.3900146484375
2014-04-24,1290.5,1878.6099853515625
2014-04-25,1300.699951171875,1863.4000244140625
2014-04-28,1298.9000244140625,1869.4300537109375
2014-04-29,1296.0,1878.3299560546875
2014-04-30,1295.5999755859375,1883.949951171875
2014-05-01,1283.0999755859375,1883.6800537109375
2014-05-02,1302.5999755859375,1881.1400146484375
2014-05-05,1309.0,1884.6600341796875
2014-05-06,1308.300048828125,1867.719970703125
2014-05-07,1288.5999755859375,1878.2099609375
2014-05-08,1287.4000244140625,1875.6300048828125
2014-05-09,1287.300048828125,1878.47998046875
2014-05-12,1295.5999755859375,1896.6500244140625
2014-05-13,1294.5999755859375,1897.449951171875
2014-05-14,1305.699951171875,1888.530029296875
2014-05-15,1293.5,1870.8499755859375
2014-05-16,1293.300048828125,1877.8599853515625
2014-05-19,1293.699951171875,1885.0799560546875
2014-05-20,1294.5,1872.8299560546875
2014-05-21,1288.0,1888.030029296875
2014-05-22,1294.9000244140625,1892.489990234375
2014-05-23,1291.5999755859375,1900.530029296875
2014-05-27,1265.4000244140625,1911.9100341796875
2014-05-28,1259.300048828125,1909.780029296875
2014-05-29,1256.300048828125,1920.030029296875
2014-05-30,1245.5999755859375,1923.5699462890625
2014-06-02,1243.699951171875,1924.969970703125
2014-06-03,1244.300048828125,1924.239990234375
2014-06-04,1244.0,1927.8800048828125
2014-06-05,1253.0,1940.4599609375
2014-06-06,1252.0999755859375,1949.43994140625
2014-06-09,1253.5,1951.27001953125
2014-06-10,1259.800048828125,1950.7900390625
2014-06-11,1260.800048828125,1943.8900146484375
2014-06-12,1273.5999755859375,1930.1099853515625
2014-06-13,1273.699951171875,1936.1600341796875
2014-06-16,1274.9000244140625,1937.780029296875
2014-06-17,1271.699951171875,1941.989990234375
2014-06-18,1272.4000244140625,1956.97998046875
2014-06-19,1313.699951171875,1959.47998046875
2014-06-20,1316.199951171875,1962.8699951171875
2014-06-23,1318.0,1962.6099853515625
2014-06-24,1320.9000244140625,1949.97998046875
2014-06-25,1322.199951171875,1959.530029296875
2014-06-26,1316.0999755859375,1957.219970703125
2014-06-27,1319.0,1960.9599609375
2014-06-30,1321.800048828125,1960.22998046875
2014-07-01,1326.4000244140625,1973.3199462890625
2014-07-02,1330.699951171875,1974.6199951171875
2014-07-03,1320.4000244140625,1985.43994140625
2014-07-07,1316.5,1977.6500244140625
2014-07-08,1316.0,1963.7099609375
2014-07-09,1323.800048828125,1972.8299560546875
2014-07-10,1338.699951171875,1964.6800537109375
2014-07-11,1337.0,1967.5699462890625
2014-07-14,1306.300048828125,1977.0999755859375
2014-07-15,1296.9000244140625,1973.280029296875
2014-07-16,1299.5999755859375,1981.5699462890625
2014-07-17,1316.699951171875,1958.1199951171875
2014-07-18,1309.199951171875,1978.219970703125
2014-07-21,1313.699951171875,1973.6300048828125
2014-07-22,1306.0999755859375,1983.530029296875
2014-07-23,1304.5,1987.010009765625
2014-07-24,1290.5999755859375,1987.97998046875
2014-07-25,1303.0999755859375,1978.3399658203125
2014-07-28,1303.300048828125,1978.9100341796875
2014-07-29,1298.300048828125,1969.949951171875
2014-07-30,1294.9000244140625,1970.0699462890625
2014-07-31,1281.300048828125,1930.6700439453125
2014-08-01,1293.5999755859375,1925.1500244140625
2014-08-04,1287.699951171875,1938.989990234375
2014-08-05,1284.0,1920.2099609375
2014-08-06,1306.699951171875,1920.239990234375
2014-08-07,1310.800048828125,1909.5699462890625
2014-08-08,1308.9000244140625,1931.5899658203125
2014-08-11,1308.5,1936.9200439453125
2014-08-12,1308.800048828125,1933.75
2014-08-13,1312.800048828125,1946.719970703125
2014-08-14,1313.9000244140625,1955.1800537109375
2014-08-15,1304.5,1955.06005859375
2014-08-18,1297.699951171875,1971.739990234375
2014-08-19,1295.0999755859375,1981.5999755859375
2014-08-20,1293.4000244140625,1986.510009765625
2014-08-21,1273.699951171875,1992.3699951171875
2014-08-22,1278.5999755859375,1988.4000244140625
2014-08-25,1277.300048828125,1997.9200439453125
2014-08-26,1283.800048828125,2000.02001953125
2014-08-27,1281.9000244140625,2000.1199951171875
2014-08-28,1288.699951171875,1996.739990234375
2014-08-29,1285.800048828125,2003.3699951171875
2014-09-02,1263.699951171875,2002.280029296875
2014-09-03,1268.9000244140625,2000.719970703125
2014-09-04,1265.0999755859375,1997.6500244140625
2014-09-05,1265.800048828125,2007.7099609375
2014-09-08,1252.699951171875,2001.5400390625
2014-09-09,1246.800048828125,1988.43994140625
2014-09-10,1243.5,1995.68994140625
2014-09-11,1237.4000244140625,1997.449951171875
2014-09-12,1229.9000244140625,1985.5400390625
2014-09-15,1233.5999755859375,1984.1300048828125
2014-09-16,1235.199951171875,1998.97998046875
2014-09-17,1234.4000244140625,2001.5699462890625
2014-09-18,1225.699951171875,2011.3599853515625
2014-09-19,1215.300048828125,2010.4000244140625
2014-09-22,1216.800048828125,1994.2900390625
2014-09-23,1221.0,1982.77001953125
2014-09-24,1218.5999755859375,1998.300048828125
2014-09-25,1221.199951171875,1965.989990234375
2014-09-26,1214.0999755859375,1982.8499755859375
2014-09-29,1217.5,1977.800048828125
2014-09-30,1210.5,1972.2900390625
2014-10-01,1214.5999755859375,1946.1600341796875
2014-10-02,1214.199951171875,1946.1700439453125
2014-10-03,1192.199951171875,1967.9000244140625
2014-10-06,1206.699951171875,1964.8199462890625
2014-10-07,1211.699951171875,1935.0999755859375
2014-10-08,1205.300048828125,1968.8900146484375
2014-10-09,1224.5999755859375,1928.2099609375
2014-10-10,1221.0,1906.1300048828125
2014-10-13,1229.300048828125,1874.739990234375
2014-10-14,1233.5999755859375,1877.699951171875
2014-10-15,1244.0999755859375,1862.489990234375
2014-10-16,1240.5,1862.760009765625
2014-10-17,1238.300048828125,1886.760009765625
2014-10-20,1244.0,1904.010009765625
2014-10-21,1251.0,1941.280029296875
2014-10-22,1244.800048828125,1927.1099853515625
2014-10-23,1228.5,1950.8199462890625
2014-10-24,1231.199951171875,1964.5799560546875
2014-10-27,1229.0999755859375,1961.6300048828125
2014-10-28,1229.199951171875,1985.050048828125
2014-10-29,1224.300048828125,1982.300048828125
2014-10-30,1198.0999755859375,1994.6500244140625
2014-10-31,1171.0999755859375,2018.050048828125
2014-11-03,1169.4000244140625,2017.81005859375
2014-11-04,1167.4000244140625,2012.0999755859375
2014-11-05,1145.4000244140625,2023.5699462890625
2014-11-06,1142.300048828125,2031.2099609375
2014-11-07,1169.5999755859375,2031.9200439453125
2014-11-10,1159.5999755859375,2038.260009765625
2014-11-11,1162.800048828125,2039.6800537109375
2014-11-12,1158.9000244140625,2038.25
2014-11-13,1161.0999755859375,2039.3299560546875
2014-11-14,1185.0,2039.8199462890625
2014-11-17,1183.0,2041.3199462890625
2014-11-18,1196.699951171875,2051.800048828125
2014-11-19,1193.5999755859375,2048.719970703125
2014-11-20,1190.699951171875,2052.75
2014-11-21,1197.5,2063.5
2014-11-24,1195.5,2069.409912109375
2014-11-25,1197.0999755859375,2067.030029296875
2014-11-26,1196.5999755859375,2072.830078125
2014-11-28,1175.199951171875,2067.56005859375
2014-12-01,1218.0,2053.43994140625
2014-12-02,1199.199951171875,2066.550048828125
2014-12-03,1208.5,2074.330078125
2014-12-04,1207.5,2071.919921875
2014-12-05,1190.0999755859375,2075.3701171875
2014-12-08,1194.699951171875,2060.31005859375
2014-12-09,1231.5,2059.820068359375
2014-12-10,1228.9000244140625,2026.1400146484375
2014-12-11,1225.0999755859375,2035.3299560546875
2014-12-12,1222.0,2002.3299560546875
2014-12-15,1207.199951171875,1989.6300048828125
2014-12-16,1193.9000244140625,1972.739990234375
2014-12-17,1194.300048828125,2012.8900146484375
2014-12-18,1194.699951171875,2061.22998046875
2014-12-19,1195.9000244140625,2070.64990234375
2014-12-22,1179.699951171875,2078.5400390625
2014-12-23,1177.9000244140625,2082.169921875
2014-12-24,1173.5,2081.8798828125
2014-12-26,1195.300048828125,2088.77001953125
2014-12-29,1181.699951171875,2090.570068359375
2014-12-30,1200.199951171875,2080.35009765625
2014-12-31,1183.9000244140625,2058.89990234375
2015-01-02,1186.0,2058.199951171875
2015-01-05,1203.9000244140625,2020.5799560546875
2015-01-06,1219.300048828125,2002.6099853515625
2015-01-07,1210.5999755859375,2025.9000244140625
2015-01-08,1208.4000244140625,2062.139892578125
2015-01-09,1216.0,2044.81005859375
2015-01-12,1232.699951171875,2028.260009765625
2015-01-13,1234.300048828125,2023.030029296875
2015-01-14,1234.4000244140625,2011.27001953125
2015-01-15,1264.699951171875,1992.6700439453125
2015-01-16,1276.9000244140625,2019.4200439453125
2015-01-20,1294.199951171875,2022.550048828125
2015-01-21,1293.699951171875,2032.1199951171875
2015-01-22,1300.699951171875,2063.14990234375
2015-01-23,1292.5999755859375,2051.820068359375
2015-01-26,1279.4000244140625,2057.090087890625
2015-01-27,1291.699951171875,2029.550048828125
2015-01-28,1285.9000244140625,2002.1600341796875
2015-01-29,1254.5999755859375,2021.25
2015-01-30,1278.5,1994.989990234375
2015-02-02,1276.199951171875,2020.8499755859375
2015-02-03,1259.699951171875,2050.030029296875
2015-02-04,1263.800048828125,2041.510009765625
2015-02-05,1262.0,2062.52001953125
2015-02-06,1233.9000244140625,2055.469970703125
2015-02-09,1240.800048828125,2046.739990234375
2015-02-10,1231.5999755859375,2068.590087890625
2015-02-11,1219.0,2068.530029296875
2015-02-12,1220.0999755859375,2088.47998046875
2015-02-13,1226.5,2096.989990234375
2015-02-17,1208.0999755859375,2100.340087890625
2015-02-18,1199.699951171875,2099.679931640625
2015-02-19,1207.0999755859375,2097.449951171875
2015-02-20,1204.4000244140625,2110.300048828125
2015-02-23,1200.300048828125,2109.659912109375
2015-02-24,1196.9000244140625,2115.47998046875
2015-02-25,1201.0,2113.860107421875
2015-02-26,1209.5999755859375,2110.739990234375
2015-02-27,1212.5999755859375,2104.5
2015-03-02,1207.699951171875,2117.389892578125
2015-03-03,1204.0,2107.780029296875
2015-03-04,1200.5999755859375,2098.530029296875
2015-03-05,1195.9000244140625,2101.0400390625
2015-03-06,1164.0999755859375,2071.260009765625
2015-03-09,1166.4000244140625,2079.429931640625
2015-03-10,1160.0999755859375,2044.1600341796875
2015-03-11,1150.699951171875,2040.239990234375
2015-03-12,1152.0999755859375,2065.949951171875
2015-03-13,1152.5999755859375,2053.39990234375
2015-03-16,1153.300048828125,2081.18994140625
2015-03-17,1148.300048828125,2074.280029296875
2015-03-18,1151.4000244140625,2099.5
2015-03-19,1169.0999755859375,2089.27001953125
2015-03-20,1184.800048828125,2108.10009765625
2015-03-23,1188.0,2104.419921875
2015-03-24,1191.699951171875,2091.5
2015-03-25,1197.300048828125,2061.050048828125
2015-03-26,1205.0999755859375,2056.14990234375
2015-03-27,1199.800048828125,2061.02001953125
2015-03-30,1184.800048828125,2086.239990234375
2015-03-31,1183.0999755859375,2067.889892578125
2015-04-01,1208.0999755859375,2059.68994140625
2015-04-02,1200.9000244140625,2066.9599609375
2015-04-06,1218.5999755859375,2080.6201171875
2015-04-07,1210.5999755859375,2076.330078125
2015-04-08,1203.0999755859375,2081.89990234375
2015-04-09,1193.5999755859375,2091.179931640625
2015-04-10,1204.5999755859375,2102.06005859375
2015-04-13,1199.300048828125,2092.429931640625
2015-04-14,1192.800048828125,2095.840087890625
2015-04-15,1201.5,2106.6298828125
2015-04-16,1198.0,2104.989990234375
2015-04-17,1202.9000244140625,2081.179931640625
2015-04-20,1193.5,2100.39990234375
2015-04-21,1202.9000244140625,2097.2900390625
2015-04-22,1186.9000244140625,2107.9599609375
2015-04-23,1194.4000244140625,2112.929931640625
2015-04-24,1175.199951171875,2117.68994140625
2015-04-27,1203.300048828125,2108.919921875
2015-04-28,1214.0,2114.760009765625
2015-04-29,1209.800048828125,2106.85009765625
2015-04-30,1182.4000244140625,2085.510009765625
2015-05-01,1174.5,2108.2900390625
2015-05-04,1186.800048828125,2114.489990234375
2015-05-05,1193.199951171875,2089.4599609375
2015-05-06,1190.300048828125,2080.14990234375
2015-05-07,1182.4000244140625,2088.0
2015-05-08,1189.0999755859375,2116.10009765625
2015-05-11,1183.199951171875,2105.330078125
2015-05-12,1192.5999755859375,2099.1201171875
2015-05-13,1218.4000244140625,2098.47998046875
2015-05-14,1225.4000244140625,2121.10009765625
2015-05-15,1225.5,2122.72998046875
2015-05-18,1227.800048828125,2129.199951171875
2015-05-19,1206.9000244140625,2127.830078125
2015-05-20,1208.9000244140625,2125.85009765625
2015-05-21,1204.4000244140625,2130.820068359375
2015-05-22,1204.300048828125,2126.06005859375
2015-05-26,1187.199951171875,2104.199951171875
2015-05-27,1185.9000244140625,2123.47998046875
2015-05-28,1188.0999755859375,2120.7900390625
2015-05-29,1189.4000244140625,2107.389892578125
2015-06-01,1188.300048828125,2111.72998046875
2015-06-02,1194.0999755859375,2109.60009765625
2015-06-03,1184.699951171875,2114.070068359375
2015-06-04,1174.9000244140625,2095.840087890625
2015-06-05,1167.800048828125,2092.830078125
2015-06-08,1173.199951171875,2079.280029296875
2015-06-09,1177.300048828125,2080.14990234375
2015-06-10,1186.0999755859375,2105.199951171875
2015-06-11,1179.9000244140625,2108.860107421875
2015-06-12,1178.800048828125,2094.110107421875
2015-06-15,1185.300048828125,2084.429931640625
2015-06-16,1180.5,2096.2900390625
2015-06-17,1176.4000244140625,2100.43994140625
2015-06-18,1201.5,2121.239990234375
2015-06-19,1201.5,2109.989990234375
2015-06-22,1183.699951171875,2122.85009765625
2015-06-23,1176.199951171875,2124.199951171875
2015-06-24,1172.5999755859375,2108.580078125
2015-06-25,1171.5,2102.31005859375
2015-06-26,1172.9000244140625,2101.489990234375
2015-06-29,1178.5,2057.639892578125
2015-06-30,1171.5,2063.110107421875
2015-07-01,1169.0,2077.419921875
2015-07-02,1163.0,2076.780029296875
2015-07-06,1172.9000244140625,2068.760009765625
2015-07-07,1152.4000244140625,2081.340087890625
2015-07-08,1163.300048828125,2046.6800537109375
2015-07-09,1159.0,2051.31005859375
2015-07-10,1157.699951171875,2076.6201171875
2015-07-13,1155.199951171875,2099.60009765625
2015-07-14,1153.300048828125,2108.949951171875
2015-07-15,1147.199951171875,2107.39990234375
2015-07-16,1143.800048828125,2124.2900390625
2015-07-17,1131.800048828125,2126.639892578125
2015-07-20,1106.699951171875,2128.280029296875
2015-07-21,1103.4000244140625,2119.2099609375
2015-07-22,1091.4000244140625,2114.14990234375
2015-07-23,1094.0,2102.14990234375
2015-07-24,1085.5999755859375,2079.64990234375
2015-07-27,1096.5,2067.639892578125
2015-07-28,1096.300048828125,2093.25
2015-07-29,1092.699951171875,2108.570068359375
2015-07-30,1088.4000244140625,2108.6298828125
2015-07-31,1094.9000244140625,2103.840087890625
2015-08-03,1089.4000244140625,2098.0400390625
2015-08-04,1090.699951171875,2093.320068359375
2015-08-05,1085.699951171875,2099.840087890625
2015-08-06,1090.199951171875,2083.56005859375
2015-08-07,1094.0999755859375,2077.570068359375
2015-08-10,1104.199951171875,2104.179931640625
2015-08-11,1107.5999755859375,2084.070068359375
2015-08-12,1123.199951171875,2086.050048828125
2015-08-13,1115.699951171875,2083.389892578125
2015-08-14,1112.9000244140625,2091.5400390625
2015-08-17,1118.5999755859375,2102.43994140625
2015-08-18,1117.0999755859375,2096.919921875
2015-08-19,1128.0999755859375,2079.610107421875
2015-08-20,1153.0,2035.72998046875
2015-08-21,1159.5999755859375,1970.8900146484375
2015-08-24,1153.4000244140625,1893.2099609375
2015-08-25,1138.199951171875,1867.6099853515625
2015-08-26,1124.5999755859375,1940.510009765625
2015-08-27,1122.4000244140625,1987.6600341796875
2015-08-28,1133.0999755859375,1988.8699951171875
2015-08-31,1131.5999755859375,1972.1800537109375
2015-09-01,1138.699951171875,1913.8499755859375
2015-09-02,1132.5,1948.8599853515625
2015-09-03,1123.699951171875,1951.1300048828125
2015-09-04,1120.5999755859375,1921.219970703125
2015-09-08,1120.4000244140625,1969.4100341796875
2015-09-09,1102.199951171875,1942.0400390625
2015-09-10,1109.5,1952.2900390625
2015-09-11,1103.5,1961.050048828125
2015-09-14,1107.699951171875,1953.030029296875
2015-09-15,1102.800048828125,1978.0899658203125
2015-09-16,1119.199951171875,1995.31005859375
2015-09-17,1117.300048828125,1990.199951171875
2015-09-18,1138.0999755859375,1958.030029296875
2015-09-21,1133.0999755859375,1966.969970703125
2015-09-22,1125.0,1942.739990234375
2015-09-23,1131.5999755859375,1938.760009765625
2015-09-24,1153.800048828125,1932.239990234375
2015-09-25,1146.0,1931.3399658203125
2015-09-28,1132.0,1881.77001953125
2015-09-29,1127.0999755859375,1884.0899658203125
2015-09-30,1115.5,1920.030029296875
2015-10-01,1114.199951171875,1923.8199462890625
2015-10-02,1137.0999755859375,1951.3599853515625
2015-10-05,1138.0999755859375,1987.050048828125
2015-10-06,1146.800048828125,1979.9200439453125
2015-10-07,1149.0,1995.8299560546875
2015-10-08,1144.699951171875,2013.4300537109375
